gameId|platformId|lastUpdate
1632|3|E'2020-11-29 19:18:57'
1633|3|E'2020-11-29 19:18:57'
1634|3|E'2020-11-29 19:18:57'
1635|10|E'2020-11-29 19:18:57'
1635|3|E'2020-11-29 19:18:57'
1636|3|E'2020-11-29 19:18:57'
1637|3|E'2020-11-29 19:18:57'
1638|3|E'2020-11-29 19:18:57'
1639|3|E'2020-11-29 19:18:57'
1640|5|E'2020-11-29 19:18:57'
1640|3|E'2020-11-29 19:18:57'
1640|6|E'2020-11-29 19:18:57'
1641|3|E'2020-11-29 19:18:57'
1642|3|E'2020-11-29 19:18:57'
1643|3|E'2020-11-29 19:18:57'
1644|5|E'2020-11-29 19:18:57'
1644|7|E'2020-11-29 19:18:57'
1644|3|E'2020-11-29 19:18:57'
1644|6|E'2020-11-29 19:18:57'
1645|5|E'2020-11-29 19:18:57'
1645|7|E'2020-11-29 19:18:57'
1645|3|E'2020-11-29 19:18:57'
1645|6|E'2020-11-29 19:18:57'
1646|4|E'2020-11-29 19:18:57'
1646|3|E'2020-11-29 19:18:57'
1647|3|E'2020-11-29 19:18:57'
1648|10|E'2020-11-29 19:18:57'
1648|3|E'2020-11-29 19:18:57'
1649|3|E'2020-11-29 19:18:57'
1650|3|E'2020-11-29 19:18:57'
1651|4|E'2020-11-29 19:18:57'
1651|3|E'2020-11-29 19:18:57'
1652|4|E'2020-11-29 19:18:57'
1652|3|E'2020-11-29 19:18:57'
1653|5|E'2020-11-29 19:18:57'
1653|3|E'2020-11-29 19:18:57'
1654|2|E'2020-11-29 19:18:57'
1654|1|E'2020-11-29 19:18:57'
1654|3|E'2020-11-29 19:18:57'
1655|3|E'2020-11-29 19:18:57'
1656|3|E'2020-11-29 19:18:57'
1657|3|E'2020-11-29 19:18:57'
1658|3|E'2020-11-29 19:18:57'
1659|3|E'2020-11-29 19:18:57'
1660|3|E'2020-11-29 19:18:57'
1661|3|E'2020-11-29 19:18:57'
1662|5|E'2020-11-29 19:18:57'
1662|3|E'2020-11-29 19:18:57'
1662|6|E'2020-11-29 19:18:57'
1663|10|E'2020-11-29 19:18:57'
1663|3|E'2020-11-29 19:18:57'
1664|3|E'2020-11-29 19:18:57'
1665|3|E'2020-11-29 19:18:57'
1666|3|E'2020-11-29 19:18:57'
1667|4|E'2020-11-29 19:18:57'
1667|3|E'2020-11-29 19:18:57'
1668|3|E'2020-11-29 19:18:57'
1669|3|E'2020-11-29 19:18:57'
1670|12|E'2020-11-29 19:18:57'
1670|5|E'2020-11-29 19:18:57'
1670|3|E'2020-11-29 19:18:57'
1670|6|E'2020-11-29 19:18:57'
1671|3|E'2020-11-29 19:18:57'
1672|3|E'2020-11-29 19:18:57'
1673|5|E'2020-11-29 19:18:57'
1673|3|E'2020-11-29 19:18:57'
1673|6|E'2020-11-29 19:18:57'
1674|10|E'2020-11-29 19:18:57'
1674|3|E'2020-11-29 19:18:57'
1675|3|E'2020-11-29 19:18:57'
1676|3|E'2020-11-29 19:18:57'
1677|4|E'2020-11-29 19:18:57'
1677|3|E'2020-11-29 19:18:57'
1678|4|E'2020-11-29 19:18:57'
1678|3|E'2020-11-29 19:18:57'
1679|7|E'2020-11-29 19:18:57'
1679|8|E'2020-11-29 19:18:57'
1680|3|E'2020-11-29 19:18:57'
1681|7|E'2020-11-29 19:18:57'
1682|7|E'2020-11-29 19:18:57'
1683|7|E'2020-11-29 19:18:57'
1683|8|E'2020-11-29 19:18:57'
1684|7|E'2020-11-29 19:18:57'
1685|3|E'2020-11-29 19:18:57'
1686|11|E'2020-11-29 19:18:57'
1686|2|E'2020-11-29 19:18:57'
1686|1|E'2020-11-29 19:18:57'
1686|4|E'2020-11-29 19:18:57'
1686|5|E'2020-11-29 19:18:57'
1686|7|E'2020-11-29 19:18:57'
1686|3|E'2020-11-29 19:18:57'
1686|9|E'2020-11-29 19:18:57'
1687|5|E'2020-11-29 19:18:57'
1687|7|E'2020-11-29 19:18:57'
1687|3|E'2020-11-29 19:18:57'
1687|6|E'2020-11-29 19:18:57'
1688|5|E'2020-11-29 19:18:57'
1688|7|E'2020-11-29 19:18:57'
1688|3|E'2020-11-29 19:18:57'
1688|6|E'2020-11-29 19:18:57'
1689|11|E'2020-11-29 19:18:57'
1689|4|E'2020-11-29 19:18:57'
1689|5|E'2020-11-29 19:18:57'
1689|12|E'2020-11-29 19:18:57'
1689|8|E'2020-11-29 19:18:57'
1689|7|E'2020-11-29 19:18:57'
1689|3|E'2020-11-29 19:18:57'
1689|9|E'2020-11-29 19:18:57'
1690|7|E'2020-11-29 19:18:57'
1691|4|E'2020-11-29 19:18:57'
1691|7|E'2020-11-29 19:18:57'
1691|3|E'2020-11-29 19:18:57'
1692|7|E'2020-11-29 19:18:57'
1692|8|E'2020-11-29 19:18:57'
1693|7|E'2020-11-29 19:18:57'
1694|7|E'2020-11-29 19:18:57'
1695|5|E'2020-11-29 19:18:57'
1695|7|E'2020-11-29 19:18:57'
1695|3|E'2020-11-29 19:18:57'
1695|6|E'2020-11-29 19:18:57'
1696|7|E'2020-11-29 19:18:57'
1697|7|E'2020-11-29 19:18:57'
1697|3|E'2020-11-29 19:18:57'
1698|7|E'2020-11-29 19:18:57'
1699|5|E'2020-11-29 19:18:57'
1699|7|E'2020-11-29 19:18:57'
1699|6|E'2020-11-29 19:18:57'
1700|7|E'2020-11-29 19:18:57'
1700|3|E'2020-11-29 19:18:57'
1701|11|E'2020-11-29 19:18:57'
1701|7|E'2020-11-29 19:18:57'
1702|7|E'2020-11-29 19:18:57'
1702|3|E'2020-11-29 19:18:57'
1703|7|E'2020-11-29 19:18:57'
1704|7|E'2020-11-29 19:18:57'
1705|11|E'2020-11-29 19:18:57'
1705|4|E'2020-11-29 19:18:57'
1705|7|E'2020-11-29 19:18:57'
1705|9|E'2020-11-29 19:18:57'
1705|8|E'2020-11-29 19:18:57'
1706|5|E'2020-11-29 19:18:57'
1706|7|E'2020-11-29 19:18:57'
1706|3|E'2020-11-29 19:18:57'
1706|6|E'2020-11-29 19:18:57'
1707|5|E'2020-11-29 19:18:57'
